Date,Agent ID,Agent Name,Agent Attendance
25-01-2025,tel10017,Lee Vaughn,Present
25-01-2025,tel10018,James Clayton,Present
25-01-2025,tel10019,Amber Douglas,Present
25-01-2025,tel10020,Jessica Bennett,Present
25-01-2025,tel10021,Lisa Wood,Present
25-01-2025,tel10022,Jonathan Gregory,Present
25-01-2025,tel10023,Cory Roberts,Present
25-01-2025,tel10024,Donna Banks,Present
25-01-2025,tel10025,Ryan Kelly,Present
25-01-2025,tel10026,Sean Rios,Present
25-01-2025,tel10027,Jacob Davis,Present
25-01-2025,tel10028,Ashley Smith,Present
25-01-2025,tel10029,Daniel Frazier,Present
25-01-2025,tel10030,John Day,Present
25-01-2025,tel10031,Steven Long,Present
25-01-2025,tel10032,Anthony Bates,Present
25-01-2025,tel10033,Amy May,Present
25-01-2025,tel10034,Jasmine Peck,Present
25-01-2025,tel10035,Stacey Moore,Present
25-01-2025,tel10036,Steven Taylor,Present
25-01-2025,tel10037,James Mueller,Present
25-01-2025,tel10038,Peter Carter,Present
25-01-2025,tel10039,Crystal Davis,Present
25-01-2025,tel10040,Andrew Hayes,Present
25-01-2025,tel10041,Kenneth Goodwin,Present
25-01-2025,tel10042,Craig Ortega,Present
25-01-2025,tel10043,Christine Murphy,Present
25-01-2025,tel10044,Christopher Beard,Present
25-01-2025,tel10045,Richard Boyer,Present
25-01-2025,tel10046,Alex Henry,Present
25-01-2025,tel10047,Timothy Bishop,Present
25-01-2025,tel10048,Michael Baker,Present
25-01-2025,tel10049,Vanessa Hansen,Present
25-01-2025,tel10050,Jessica Armstrong,Present
25-01-2025,tel10051,Darrell Smith,Present
25-01-2025,tel10052,Julie Murray,Present
25-01-2025,tel10053,Alex Park,Present
25-01-2025,tel10054,Nathan Williams,Present
25-01-2025,tel10055,Joseph Brown,Present
25-01-2025,tel10056,Maxwell Munoz,Present
25-01-2025,tel10057,Joseph Washington,Present
25-01-2025,tel10058,Brian Johnson,Present
25-01-2025,tel10059,Louis Turner,Present
25-01-2025,tel10060,David Gray,Present
25-01-2025,tel10061,Gail Jackson,Present
25-01-2025,tel10062,Kim Shields,Present
25-01-2025,tel10063,Justin Durham,Present
25-01-2025,tel10064,Kenneth Miller,Present
25-01-2025,tel10065,Gabriel Allen,Absent
25-01-2025,tel10066,Brian Burton,Present
25-01-2025,tel10067,Michael Hansen,Present
25-01-2025,tel10068,Madeline Hill,Present
25-01-2025,tel10069,Juan Matthews,Present
25-01-2025,tel10070,Jeanette Jackson,Present
25-01-2025,tel10071,Crystal Johnson,Present
25-01-2025,tel10072,Daniel Peters,Present
25-01-2025,tel10073,Benjamin Davis,Present
25-01-2025,tel10074,Jesse Jordan,Present
25-01-2025,tel10075,Michael Rowland,Present
25-01-2025,tel10076,Juan Thompson,Present
25-01-2025,tel10077,Jeffrey Key,Present
25-01-2025,tel10078,Ryan Pineda,Present
25-01-2025,tel10079,Jessica Murphy,Present
25-01-2025,tel10080,Arthur Hall,Present
25-01-2025,tel10081,Justin Gonzalez,Present
25-01-2025,tel10082,Eric Rangel,Present
25-01-2025,tel10083,Kristin Gonzalez,Present
25-01-2025,tel10084,Joseph Williams,Present
25-01-2025,tel10085,Robert Cobb,Present
25-01-2025,tel10086,Amber Myers,Present
25-01-2025,tel10087,Brandon Olson,Present
25-01-2025,tel10088,Kathleen Thompson,Present
25-01-2025,tel10089,Elijah Costa,Present
25-01-2025,tel10090,Jody Perez,Present
25-01-2025,tel10091,Timothy Burns,Present
25-01-2025,tel10092,Connie Cruz,Present
25-01-2025,tel10093,Joseph Stone,Present
25-01-2025,tel10094,Derek Nguyen,Present
25-01-2025,tel10095,Justin Jones,Present
25-01-2025,tel10096,Ethan Smith,Present
25-01-2025,tel10097,Brandi Smith,Present
25-01-2025,tel10098,Peter Freeman,Present
25-01-2025,tel10099,John Henry,Present
26-01-2025,tel10000,Lisa Adams,Present
26-01-2025,tel10001,Raven Ruiz,Present
26-01-2025,tel10002,Joshua Green,Present
26-01-2025,tel10003,Brandon Travis,Present
26-01-2025,tel10004,Laurie Avila,Present
26-01-2025,tel10005,Michael Williams,Present
26-01-2025,tel10006,William Miller,Present
26-01-2025,tel10007,Jesse Diaz,Present
26-01-2025,tel10008,Alexander Donovan,Present
26-01-2025,tel10009,Kathleen Estrada,Present
26-01-2025,tel10010,Derrick Anderson,Present
26-01-2025,tel10011,Candace Thomas,Present
26-01-2025,tel10012,Michael Dorsey,Present
26-01-2025,tel10013,Zachary Sweeney,Present
26-01-2025,tel10014,Robert Oconnor,Present
26-01-2025,tel10015,Kayla Reid,Present
26-01-2025,tel10016,Brian Henry,Present
26-01-2025,tel10017,Lee Vaughn,Present
26-01-2025,tel10018,James Clayton,Present
26-01-2025,tel10019,Amber Douglas,Present
26-01-2025,tel10020,Jessica Bennett,Present
26-01-2025,tel10021,Lisa Wood,Present
26-01-2025,tel10022,Jonathan Gregory,Present
26-01-2025,tel10023,Cory Roberts,Present
26-01-2025,tel10024,Donna Banks,Present
26-01-2025,tel10025,Ryan Kelly,Present
26-01-2025,tel10026,Sean Rios,Present
26-01-2025,tel10027,Jacob Davis,Present
26-01-2025,tel10028,Ashley Smith,Present
26-01-2025,tel10029,Daniel Frazier,Present
26-01-2025,tel10030,John Day,Present
26-01-2025,tel10031,Steven Long,Present
26-01-2025,tel10032,Anthony Bates,Present
26-01-2025,tel10033,Amy May,Present
26-01-2025,tel10034,Jasmine Peck,Present
26-01-2025,tel10035,Stacey Moore,Present
26-01-2025,tel10036,Steven Taylor,Present
26-01-2025,tel10037,James Mueller,Present
26-01-2025,tel10038,Peter Carter,Present
26-01-2025,tel10039,Crystal Davis,Present
26-01-2025,tel10040,Andrew Hayes,Present
26-01-2025,tel10041,Kenneth Goodwin,Present
26-01-2025,tel10042,Craig Ortega,Present
26-01-2025,tel10043,Christine Murphy,Present
26-01-2025,tel10044,Christopher Beard,Present
26-01-2025,tel10045,Richard Boyer,Present
26-01-2025,tel10046,Alex Henry,Present
26-01-2025,tel10047,Timothy Bishop,Present
26-01-2025,tel10048,Michael Baker,Present
26-01-2025,tel10049,Vanessa Hansen,Present
26-01-2025,tel10050,Jessica Armstrong,Present
26-01-2025,tel10051,Darrell Smith,Present
26-01-2025,tel10052,Julie Murray,Present
26-01-2025,tel10053,Alex Park,Present
26-01-2025,tel10054,Nathan Williams,Present
26-01-2025,tel10055,Joseph Brown,Present
26-01-2025,tel10056,Maxwell Munoz,Present
26-01-2025,tel10057,Joseph Washington,Present
26-01-2025,tel10058,Brian Johnson,Present
26-01-2025,tel10059,Louis Turner,Present
26-01-2025,tel10060,David Gray,Present
26-01-2025,tel10061,Gail Jackson,Present
26-01-2025,tel10062,Kim Shields,Present
26-01-2025,tel10063,Justin Durham,Present
26-01-2025,tel10064,Kenneth Miller,Present
26-01-2025,tel10065,Gabriel Allen,Present
26-01-2025,tel10066,Brian Burton,Present
26-01-2025,tel10067,Michael Hansen,Present
26-01-2025,tel10068,Madeline Hill,Present
26-01-2025,tel10069,Juan Matthews,Present
26-01-2025,tel10070,Jeanette Jackson,Present
26-01-2025,tel10071,Crystal Johnson,Present
26-01-2025,tel10072,Daniel Peters,Present
26-01-2025,tel10073,Benjamin Davis,Present
26-01-2025,tel10074,Jesse Jordan,Present
26-01-2025,tel10075,Michael Rowland,Present
26-01-2025,tel10076,Juan Thompson,Present
26-01-2025,tel10077,Jeffrey Key,Present
26-01-2025,tel10078,Ryan Pineda,Present
26-01-2025,tel10079,Jessica Murphy,Present
26-01-2025,tel10080,Arthur Hall,Present
26-01-2025,tel10081,Justin Gonzalez,Present
26-01-2025,tel10082,Eric Rangel,Present
26-01-2025,tel10083,Kristin Gonzalez,Present
26-01-2025,tel10084,Joseph Williams,Present
26-01-2025,tel10085,Robert Cobb,Present
26-01-2025,tel10086,Amber Myers,Present
26-01-2025,tel10087,Brandon Olson,Present
26-01-2025,tel10088,Kathleen Thompson,Present
26-01-2025,tel10089,Elijah Costa,Present
26-01-2025,tel10090,Jody Perez,Present
26-01-2025,tel10091,Timothy Burns,Present
26-01-2025,tel10092,Connie Cruz,Present
26-01-2025,tel10093,Joseph Stone,Present
26-01-2025,tel10094,Derek Nguyen,Present
26-01-2025,tel10095,Justin Jones,Present
26-01-2025,tel10096,Ethan Smith,Present
26-01-2025,tel10097,Brandi Smith,Present
26-01-2025,tel10098,Peter Freeman,Present
26-01-2025,tel10099,John Henry,Present
27-01-2025,tel10000,Lisa Adams,Present
27-01-2025,tel10001,Raven Ruiz,Present
27-01-2025,tel10002,Joshua Green,Present
27-01-2025,tel10003,Brandon Travis,Present
27-01-2025,tel10004,Laurie Avila,Present
27-01-2025,tel10005,Michael Williams,Present
27-01-2025,tel10006,William Miller,Present
27-01-2025,tel10007,Jesse Diaz,Present
27-01-2025,tel10008,Alexander Donovan,Present
27-01-2025,tel10009,Kathleen Estrada,Present
27-01-2025,tel10010,Derrick Anderson,Present
27-01-2025,tel10011,Candace Thomas,Present
27-01-2025,tel10012,Michael Dorsey,Present
27-01-2025,tel10013,Zachary Sweeney,Present
27-01-2025,tel10014,Robert Oconnor,Present
27-01-2025,tel10015,Kayla Reid,Present
27-01-2025,tel10016,Brian Henry,Present
27-01-2025,tel10017,Lee Vaughn,Present
27-01-2025,tel10018,James Clayton,Present
27-01-2025,tel10019,Amber Douglas,Present
27-01-2025,tel10020,Jessica Bennett,Present
27-01-2025,tel10021,Lisa Wood,Present
27-01-2025,tel10022,Jonathan Gregory,Absent
27-01-2025,tel10023,Cory Roberts,Present
27-01-2025,tel10024,Donna Banks,Present
27-01-2025,tel10025,Ryan Kelly,Present
27-01-2025,tel10026,Sean Rios,Present
27-01-2025,tel10027,Jacob Davis,Present
27-01-2025,tel10028,Ashley Smith,Present
27-01-2025,tel10029,Daniel Frazier,Present
27-01-2025,tel10030,John Day,Present
27-01-2025,tel10031,Steven Long,Present
27-01-2025,tel10032,Anthony Bates,Present
27-01-2025,tel10033,Amy May,Present
27-01-2025,tel10034,Jasmine Peck,Present
27-01-2025,tel10035,Stacey Moore,Present
27-01-2025,tel10036,Steven Taylor,Present
27-01-2025,tel10037,James Mueller,Present
27-01-2025,tel10038,Peter Carter,Present
27-01-2025,tel10039,Crystal Davis,Present
27-01-2025,tel10040,Andrew Hayes,Present
27-01-2025,tel10041,Kenneth Goodwin,Present
27-01-2025,tel10042,Craig Ortega,Present
27-01-2025,tel10043,Christine Murphy,Present
27-01-2025,tel10044,Christopher Beard,Present
27-01-2025,tel10045,Richard Boyer,Present
27-01-2025,tel10046,Alex Henry,Present
27-01-2025,tel10047,Timothy Bishop,Present
27-01-2025,tel10048,Michael Baker,Present
27-01-2025,tel10049,Vanessa Hansen,Present
27-01-2025,tel10050,Jessica Armstrong,Present
27-01-2025,tel10051,Darrell Smith,Absent
27-01-2025,tel10052,Julie Murray,Present
27-01-2025,tel10053,Alex Park,Present
27-01-2025,tel10054,Nathan Williams,Present
27-01-2025,tel10055,Joseph Brown,Present
27-01-2025,tel10056,Maxwell Munoz,Present
27-01-2025,tel10057,Joseph Washington,Present
27-01-2025,tel10058,Brian Johnson,Present
27-01-2025,tel10059,Louis Turner,Present
27-01-2025,tel10060,David Gray,Present
27-01-2025,tel10061,Gail Jackson,Present
27-01-2025,tel10062,Kim Shields,Present
27-01-2025,tel10063,Justin Durham,Present
27-01-2025,tel10064,Kenneth Miller,Present
27-01-2025,tel10065,Gabriel Allen,Absent
27-01-2025,tel10066,Brian Burton,Present
27-01-2025,tel10067,Michael Hansen,Present
27-01-2025,tel10068,Madeline Hill,Present
27-01-2025,tel10069,Juan Matthews,Present
27-01-2025,tel10070,Jeanette Jackson,Present
27-01-2025,tel10071,Crystal Johnson,Present
27-01-2025,tel10072,Daniel Peters,Present
27-01-2025,tel10073,Benjamin Davis,Present
27-01-2025,tel10074,Jesse Jordan,Present
27-01-2025,tel10075,Michael Rowland,Absent
27-01-2025,tel10076,Juan Thompson,Present
27-01-2025,tel10077,Jeffrey Key,Present
27-01-2025,tel10078,Ryan Pineda,Present
27-01-2025,tel10079,Jessica Murphy,Present
27-01-2025,tel10080,Arthur Hall,Present
27-01-2025,tel10081,Justin Gonzalez,Present
27-01-2025,tel10082,Eric Rangel,Present
27-01-2025,tel10083,Kristin Gonzalez,Present
27-01-2025,tel10084,Joseph Williams,Present
27-01-2025,tel10085,Robert Cobb,Present
27-01-2025,tel10086,Amber Myers,Present
27-01-2025,tel10087,Brandon Olson,Present
27-01-2025,tel10088,Kathleen Thompson,Present
27-01-2025,tel10089,Elijah Costa,Present
27-01-2025,tel10090,Jody Perez,Present
27-01-2025,tel10091,Timothy Burns,Present
27-01-2025,tel10092,Connie Cruz,Present
27-01-2025,tel10093,Joseph Stone,Present
27-01-2025,tel10094,Derek Nguyen,Present
27-01-2025,tel10095,Justin Jones,Present
27-01-2025,tel10096,Ethan Smith,Present
27-01-2025,tel10097,Brandi Smith,Present
27-01-2025,tel10098,Peter Freeman,Present
27-01-2025,tel10099,John Henry,Present
28-01-2025,tel10000,Lisa Adams,Present
28-01-2025,tel10001,Raven Ruiz,Present
28-01-2025,tel10002,Joshua Green,Present
28-01-2025,tel10003,Brandon Travis,Present
28-01-2025,tel10004,Laurie Avila,Present
28-01-2025,tel10005,Michael Williams,Present
28-01-2025,tel10006,William Miller,Present
28-01-2025,tel10007,Jesse Diaz,Present
28-01-2025,tel10008,Alexander Donovan,Present
28-01-2025,tel10009,Kathleen Estrada,Present
28-01-2025,tel10010,Derrick Anderson,Present
28-01-2025,tel10011,Candace Thomas,Present
28-01-2025,tel10012,Michael Dorsey,Present
28-01-2025,tel10013,Zachary Sweeney,Present
28-01-2025,tel10014,Robert Oconnor,Present
28-01-2025,tel10015,Kayla Reid,Present
28-01-2025,tel10016,Brian Henry,Present
28-01-2025,tel10017,Lee Vaughn,Present
28-01-2025,tel10018,James Clayton,Present
28-01-2025,tel10019,Amber Douglas,Present
28-01-2025,tel10020,Jessica Bennett,Present
28-01-2025,tel10021,Lisa Wood,Present
28-01-2025,tel10022,Jonathan Gregory,Present
28-01-2025,tel10023,Cory Roberts,Present
28-01-2025,tel10024,Donna Banks,Present
28-01-2025,tel10025,Ryan Kelly,Present
28-01-2025,tel10026,Sean Rios,Present
28-01-2025,tel10027,Jacob Davis,Absent
28-01-2025,tel10028,Ashley Smith,Present
28-01-2025,tel10029,Daniel Frazier,Present
28-01-2025,tel10030,John Day,Present
28-01-2025,tel10031,Steven Long,Present
28-01-2025,tel10032,Anthony Bates,Present
28-01-2025,tel10033,Amy May,Present
28-01-2025,tel10034,Jasmine Peck,Present
28-01-2025,tel10035,Stacey Moore,Present
28-01-2025,tel10036,Steven Taylor,Present
28-01-2025,tel10037,James Mueller,Present
28-01-2025,tel10038,Peter Carter,Present
28-01-2025,tel10039,Crystal Davis,Present
28-01-2025,tel10040,Andrew Hayes,Present
28-01-2025,tel10041,Kenneth Goodwin,Present
28-01-2025,tel10042,Craig Ortega,Present
28-01-2025,tel10043,Christine Murphy,Present
28-01-2025,tel10044,Christopher Beard,Present
28-01-2025,tel10045,Richard Boyer,Present
28-01-2025,tel10046,Alex Henry,Present
28-01-2025,tel10047,Timothy Bishop,Present
28-01-2025,tel10048,Michael Baker,Present
28-01-2025,tel10049,Vanessa Hansen,Present
28-01-2025,tel10050,Jessica Armstrong,Present
28-01-2025,tel10051,Darrell Smith,Present
28-01-2025,tel10052,Julie Murray,Present
28-01-2025,tel10053,Alex Park,Present
28-01-2025,tel10054,Nathan Williams,Present
28-01-2025,tel10055,Joseph Brown,Present
28-01-2025,tel10056,Maxwell Munoz,Present
28-01-2025,tel10057,Joseph Washington,Present
28-01-2025,tel10058,Brian Johnson,Present
28-01-2025,tel10059,Louis Turner,Present
28-01-2025,tel10060,David Gray,Present
28-01-2025,tel10061,Gail Jackson,Present
28-01-2025,tel10062,Kim Shields,Present
28-01-2025,tel10063,Justin Durham,Present
28-01-2025,tel10064,Kenneth Miller,Absent
28-01-2025,tel10065,Gabriel Allen,Present
28-01-2025,tel10066,Brian Burton,Present
28-01-2025,tel10067,Michael Hansen,Present
28-01-2025,tel10068,Madeline Hill,Present
28-01-2025,tel10069,Juan Matthews,Present
28-01-2025,tel10070,Jeanette Jackson,Present
28-01-2025,tel10071,Crystal Johnson,Present
28-01-2025,tel10072,Daniel Peters,Present
28-01-2025,tel10073,Benjamin Davis,Present
28-01-2025,tel10074,Jesse Jordan,Present
28-01-2025,tel10075,Michael Rowland,Present
28-01-2025,tel10076,Juan Thompson,Present
28-01-2025,tel10077,Jeffrey Key,Present
28-01-2025,tel10078,Ryan Pineda,Present
28-01-2025,tel10079,Jessica Murphy,Present
28-01-2025,tel10080,Arthur Hall,Present
28-01-2025,tel10081,Justin Gonzalez,Present
28-01-2025,tel10082,Eric Rangel,Present
28-01-2025,tel10083,Kristin Gonzalez,Present
28-01-2025,tel10084,Joseph Williams,Present
28-01-2025,tel10085,Robert Cobb,Present
28-01-2025,tel10086,Amber Myers,Present
28-01-2025,tel10087,Brandon Olson,Present
28-01-2025,tel10088,Kathleen Thompson,Present
28-01-2025,tel10089,Elijah Costa,Present
28-01-2025,tel10090,Jody Perez,Present
28-01-2025,tel10091,Timothy Burns,Present
28-01-2025,tel10092,Connie Cruz,Present
28-01-2025,tel10093,Joseph Stone,Present
28-01-2025,tel10094,Derek Nguyen,Present
28-01-2025,tel10095,Justin Jones,Present
28-01-2025,tel10096,Ethan Smith,Present
28-01-2025,tel10097,Brandi Smith,Present
28-01-2025,tel10098,Peter Freeman,Present
28-01-2025,tel10099,John Henry,Present
29-01-2025,tel10000,Lisa Adams,Present
29-01-2025,tel10001,Raven Ruiz,Present
29-01-2025,tel10002,Joshua Green,Present
29-01-2025,tel10003,Brandon Travis,Present
29-01-2025,tel10004,Laurie Avila,Present
29-01-2025,tel10005,Michael Williams,Present
29-01-2025,tel10006,William Miller,Present
29-01-2025,tel10007,Jesse Diaz,Present
29-01-2025,tel10008,Alexander Donovan,Present
29-01-2025,tel10009,Kathleen Estrada,Present
29-01-2025,tel10010,Derrick Anderson,Present
29-01-2025,tel10011,Candace Thomas,Present
29-01-2025,tel10012,Michael Dorsey,Present
29-01-2025,tel10013,Zachary Sweeney,Present
29-01-2025,tel10014,Robert Oconnor,Present
29-01-2025,tel10015,Kayla Reid,Present
29-01-2025,tel10016,Brian Henry,Present
29-01-2025,tel10017,Lee Vaughn,Present
29-01-2025,tel10018,James Clayton,Present
29-01-2025,tel10019,Amber Douglas,Present
29-01-2025,tel10020,Jessica Bennett,Present
29-01-2025,tel10021,Lisa Wood,Present
29-01-2025,tel10022,Jonathan Gregory,Present
29-01-2025,tel10023,Cory Roberts,Present
29-01-2025,tel10024,Donna Banks,Present
29-01-2025,tel10025,Ryan Kelly,Present
29-01-2025,tel10026,Sean Rios,Present
29-01-2025,tel10027,Jacob Davis,Present
29-01-2025,tel10028,Ashley Smith,Absent
29-01-2025,tel10029,Daniel Frazier,Present
29-01-2025,tel10030,John Day,Present
29-01-2025,tel10031,Steven Long,Absent
29-01-2025,tel10032,Anthony Bates,Present
29-01-2025,tel10033,Amy May,Present
29-01-2025,tel10034,Jasmine Peck,Present
29-01-2025,tel10035,Stacey Moore,Present
29-01-2025,tel10036,Steven Taylor,Present
29-01-2025,tel10037,James Mueller,Absent
29-01-2025,tel10038,Peter Carter,Present
29-01-2025,tel10039,Crystal Davis,Present
29-01-2025,tel10040,Andrew Hayes,Absent
29-01-2025,tel10041,Kenneth Goodwin,Present
29-01-2025,tel10042,Craig Ortega,Present
29-01-2025,tel10043,Christine Murphy,Present
29-01-2025,tel10044,Christopher Beard,Present
29-01-2025,tel10045,Richard Boyer,Absent
29-01-2025,tel10046,Alex Henry,Present
29-01-2025,tel10047,Timothy Bishop,Present
29-01-2025,tel10048,Michael Baker,Present
29-01-2025,tel10049,Vanessa Hansen,Present
29-01-2025,tel10050,Jessica Armstrong,Present
29-01-2025,tel10051,Darrell Smith,Present
29-01-2025,tel10052,Julie Murray,Present
29-01-2025,tel10053,Alex Park,Present
29-01-2025,tel10054,Nathan Williams,Present
29-01-2025,tel10055,Joseph Brown,Present
29-01-2025,tel10056,Maxwell Munoz,Present
29-01-2025,tel10057,Joseph Washington,Present
29-01-2025,tel10058,Brian Johnson,Present
29-01-2025,tel10059,Louis Turner,Present
29-01-2025,tel10060,David Gray,Present
29-01-2025,tel10061,Gail Jackson,Present
29-01-2025,tel10062,Kim Shields,Present
29-01-2025,tel10063,Justin Durham,Present
29-01-2025,tel10064,Kenneth Miller,Present
29-01-2025,tel10065,Gabriel Allen,Present
29-01-2025,tel10066,Brian Burton,Present
29-01-2025,tel10067,Michael Hansen,Present
29-01-2025,tel10068,Madeline Hill,Present
29-01-2025,tel10069,Juan Matthews,Present
29-01-2025,tel10070,Jeanette Jackson,Present
29-01-2025,tel10071,Crystal Johnson,Present
29-01-2025,tel10072,Daniel Peters,Present
29-01-2025,tel10073,Benjamin Davis,Present
29-01-2025,tel10074,Jesse Jordan,Present
29-01-2025,tel10075,Michael Rowland,Present
29-01-2025,tel10076,Juan Thompson,Present
29-01-2025,tel10077,Jeffrey Key,Present
29-01-2025,tel10078,Ryan Pineda,Present
29-01-2025,tel10079,Jessica Murphy,Present
29-01-2025,tel10080,Arthur Hall,Present
29-01-2025,tel10081,Justin Gonzalez,Present
29-01-2025,tel10082,Eric Rangel,Present
29-01-2025,tel10083,Kristin Gonzalez,Present
29-01-2025,tel10084,Joseph Williams,Present
29-01-2025,tel10085,Robert Cobb,Present
29-01-2025,tel10086,Amber Myers,Present
29-01-2025,tel10087,Brandon Olson,Present
29-01-2025,tel10088,Kathleen Thompson,Present
29-01-2025,tel10089,Elijah Costa,Present
29-01-2025,tel10090,Jody Perez,Present
29-01-2025,tel10091,Timothy Burns,Present
29-01-2025,tel10092,Connie Cruz,Present
29-01-2025,tel10093,Joseph Stone,Present
29-01-2025,tel10094,Derek Nguyen,Present
29-01-2025,tel10095,Justin Jones,Present
29-01-2025,tel10096,Ethan Smith,Present
29-01-2025,tel10097,Brandi Smith,Present
29-01-2025,tel10098,Peter Freeman,Present
29-01-2025,tel10099,John Henry,Absent
30-01-2025,tel10000,Lisa Adams,Present
30-01-2025,tel10001,Raven Ruiz,Present
30-01-2025,tel10002,Joshua Green,Present
30-01-2025,tel10003,Brandon Travis,Present
30-01-2025,tel10004,Laurie Avila,Present
30-01-2025,tel10005,Michael Williams,Present
30-01-2025,tel10006,William Miller,Present
30-01-2025,tel10007,Jesse Diaz,Present
30-01-2025,tel10008,Alexander Donovan,Present
30-01-2025,tel10009,Kathleen Estrada,Present
30-01-2025,tel10010,Derrick Anderson,Present
30-01-2025,tel10011,Candace Thomas,Present
30-01-2025,tel10012,Michael Dorsey,Present
30-01-2025,tel10013,Zachary Sweeney,Present
30-01-2025,tel10014,Robert Oconnor,Present
30-01-2025,tel10015,Kayla Reid,Present
30-01-2025,tel10016,Brian Henry,Present
30-01-2025,tel10017,Lee Vaughn,Present
30-01-2025,tel10018,James Clayton,Present
30-01-2025,tel10019,Amber Douglas,Present
30-01-2025,tel10020,Jessica Bennett,Present
30-01-2025,tel10021,Lisa Wood,Present
30-01-2025,tel10022,Jonathan Gregory,Present
30-01-2025,tel10023,Cory Roberts,Present
30-01-2025,tel10024,Donna Banks,Present
30-01-2025,tel10025,Ryan Kelly,Present
30-01-2025,tel10026,Sean Rios,Present
30-01-2025,tel10027,Jacob Davis,Present
30-01-2025,tel10028,Ashley Smith,Present
30-01-2025,tel10029,Daniel Frazier,Present
30-01-2025,tel10030,John Day,Present
30-01-2025,tel10031,Steven Long,Present
30-01-2025,tel10032,Anthony Bates,Present
30-01-2025,tel10033,Amy May,Present
30-01-2025,tel10034,Jasmine Peck,Present
30-01-2025,tel10035,Stacey Moore,Present
30-01-2025,tel10036,Steven Taylor,Present
30-01-2025,tel10037,James Mueller,Present
30-01-2025,tel10038,Peter Carter,Present
30-01-2025,tel10039,Crystal Davis,Present
30-01-2025,tel10040,Andrew Hayes,Present
30-01-2025,tel10041,Kenneth Goodwin,Present
30-01-2025,tel10042,Craig Ortega,Present
30-01-2025,tel10043,Christine Murphy,Present
30-01-2025,tel10044,Christopher Beard,Present
30-01-2025,tel10045,Richard Boyer,Present
30-01-2025,tel10046,Alex Henry,Present
30-01-2025,tel10047,Timothy Bishop,Present
30-01-2025,tel10048,Michael Baker,Present
30-01-2025,tel10049,Vanessa Hansen,Present
30-01-2025,tel10050,Jessica Armstrong,Present
30-01-2025,tel10051,Darrell Smith,Present
30-01-2025,tel10052,Julie Murray,Present
30-01-2025,tel10053,Alex Park,Present
30-01-2025,tel10054,Nathan Williams,Present
30-01-2025,tel10055,Joseph Brown,Present
30-01-2025,tel10056,Maxwell Munoz,Absent
30-01-2025,tel10057,Joseph Washington,Present
30-01-2025,tel10058,Brian Johnson,Present
30-01-2025,tel10059,Louis Turner,Present
30-01-2025,tel10060,David Gray,Present
30-01-2025,tel10061,Gail Jackson,Present
30-01-2025,tel10062,Kim Shields,Present
30-01-2025,tel10063,Justin Durham,Absent
30-01-2025,tel10064,Kenneth Miller,Present
30-01-2025,tel10065,Gabriel Allen,Present
30-01-2025,tel10066,Brian Burton,Present
30-01-2025,tel10067,Michael Hansen,Present
30-01-2025,tel10068,Madeline Hill,Present
30-01-2025,tel10069,Juan Matthews,Present
30-01-2025,tel10070,Jeanette Jackson,Present
30-01-2025,tel10071,Crystal Johnson,Present
30-01-2025,tel10072,Daniel Peters,Present
30-01-2025,tel10073,Benjamin Davis,Present
30-01-2025,tel10074,Jesse Jordan,Present
30-01-2025,tel10075,Michael Rowland,Present
30-01-2025,tel10076,Juan Thompson,Present
30-01-2025,tel10077,Jeffrey Key,Present
30-01-2025,tel10078,Ryan Pineda,Present
30-01-2025,tel10079,Jessica Murphy,Present
30-01-2025,tel10080,Arthur Hall,Present
30-01-2025,tel10081,Justin Gonzalez,Absent
30-01-2025,tel10082,Eric Rangel,Present
30-01-2025,tel10083,Kristin Gonzalez,Present
30-01-2025,tel10084,Joseph Williams,Present
30-01-2025,tel10085,Robert Cobb,Present
30-01-2025,tel10086,Amber Myers,Present
30-01-2025,tel10087,Brandon Olson,Present
30-01-2025,tel10088,Kathleen Thompson,Present
30-01-2025,tel10089,Elijah Costa,Present
30-01-2025,tel10090,Jody Perez,Present
30-01-2025,tel10091,Timothy Burns,Present
30-01-2025,tel10092,Connie Cruz,Present
30-01-2025,tel10093,Joseph Stone,Present
30-01-2025,tel10094,Derek Nguyen,Present
30-01-2025,tel10095,Justin Jones,Present
30-01-2025,tel10096,Ethan Smith,Present
30-01-2025,tel10097,Brandi Smith,Present
30-01-2025,tel10098,Peter Freeman,Present
30-01-2025,tel10099,John Henry,Present
31-01-2025,tel10000,Lisa Adams,Present
31-01-2025,tel10001,Raven Ruiz,Present
31-01-2025,tel10002,Joshua Green,Present
31-01-2025,tel10003,Brandon Travis,Present
31-01-2025,tel10004,Laurie Avila,Present
31-01-2025,tel10005,Michael Williams,Present
31-01-2025,tel10006,William Miller,Present
31-01-2025,tel10007,Jesse Diaz,Present
31-01-2025,tel10008,Alexander Donovan,Present
31-01-2025,tel10009,Kathleen Estrada,Present
31-01-2025,tel10010,Derrick Anderson,Present
31-01-2025,tel10011,Candace Thomas,Present
31-01-2025,tel10012,Michael Dorsey,Present
31-01-2025,tel10013,Zachary Sweeney,Present
31-01-2025,tel10014,Robert Oconnor,Present
31-01-2025,tel10015,Kayla Reid,Present
31-01-2025,tel10016,Brian Henry,Present
31-01-2025,tel10017,Lee Vaughn,Present
31-01-2025,tel10018,James Clayton,Present
31-01-2025,tel10019,Amber Douglas,Present
31-01-2025,tel10020,Jessica Bennett,Present
31-01-2025,tel10021,Lisa Wood,Present
